,#date,stato,#adm1+pcode,#adm1+name,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,#affected+infected+dead+total,casi_da_sospetto_diagnostico,casi_da_screening,#affected+infected+confirmed+total,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi
5540,2020-11-13T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1656,265,1921,48208,50129,1213,2478,22408,1793,59899.0,14431.0,74330,1294003,839613.0,effettuati  40063 tamponi rapidi antigenici di cui 2318 odierni,,,
5541,2020-11-13T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,359,68,427,9963,10390,-394,604,7016,234,4953.0,12687.0,17640,351691,199394.0,,,,
5544,2020-11-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,545,59,604,12018,12622,714,939,5420,671,9457.0,9256.0,18713,340656,205812.0,,,,
5550,2020-11-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3076,273,3349,61609,64958,2559,2997,15079,1625,24255.0,57407.0,81662,1812070,1471685.0,,,,
5553,2020-11-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,484,74,558,12861,13419,585,779,8088,1102,22500.0,109.0,22609,365075,214152.0,"soni stati scorporati i dati del pronto soccorso dai ricoverati, non essendo ancora ricoverati",,,
5561,2020-11-14T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1679,266,1945,49116,51061,932,2420,23854,1835,61678.0,15072.0,76750,1313187,848164.0,,,,
5562,2020-11-14T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,68,429,10347,10776,386,579,7201,242,5077.0,13142.0,18219,356390,201299.0,,,,
5565,2020-11-15T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,565,59,624,12410,13034,412,470,5469,679,9174.0,10008.0,19182,344353,207477.0,Dal totale dei positivi è stato eliminato 1 caso del 14/11/2020 in quanto duplicato.,,,
5571,2020-11-15T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3159,274,3433,63876,67309,2351,2612,15319,1646,24803.0,59471.0,84274,1834504,1490435.0,,,,
5574,2020-11-15T17:00:00,ITA,11,Marche,43.61675973,13.5188753,483,77,560,13489,14049,630,707,8156,1111,23200.0,116.0,23316,368894,216441.0,,,,
5582,2020-11-15T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1734,274,2008,50300,52308,1247,2653,25216,1879,63548.0,15855.0,79403,1331924,856660.0,,,,
5583,2020-11-15T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,366,71,437,10658,11095,319,657,7528,253,5315.0,13561.0,18876,360719,203439.0,"Si fa presente come nel computo dei ricoverati in T.I. è considerato un caso trasferito da altra Regione, non considerato quindi dalla Regione Umbria come nuovo positivo. Di conseguenza il reale numero degli isolamenti dom. è 10659.  ",,,
5586,2020-11-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,571,59,630,12869,13499,465,642,5634,690,9249.0,10574.0,19823,347929,209407.0,Dal totale dei positivi è stato eliminato 1 caso in quanto non paziente COVID,,,
5592,2020-11-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3099,278,3377,65893,69270,1961,2407,15731,1680,24948.0,61733.0,86681,1854203,1503973.0,,,,
5595,2020-11-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,499,78,577,13634,14211,162,282,8268,1119,23400.0,198.0,23598,370514,217369.0,,,,
5603,2020-11-16T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1777,284,2061,51790,53851,1543,2433,26070,1915,65242.0,16594.0,81836,1347451,863173.0,effettuati  45427 tamponi rapidi antigenici di cui 864 odierni,,,
5604,2020-11-16T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,375,72,447,10792,11239,144,283,7658,262,5348.0,13811.0,19159,361474,203887.0,"si segnala che avendo n.2 ricoverati provenienti da fuori regione (dove hanno fatto  il tampone) e quindi non conteggiati nel computo dei nuovi ricoveri, l'isolamento domicialre è di 10794",,,
5607,2020-11-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,590,66,656,13352,14008,509,729,5841,703,9470.0,11082.0,20552,352882,211733.0,,,,
5613,2020-11-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3066,308,3374,67881,71255,1985,2538,16225,1739,25547.0,63672.0,89219,1879261,1524981.0,,,,
5616,2020-11-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,525,78,603,13908,14511,300,357,8314,1130,23955.0,0.0,23955,372822,218598.0,,,,
5624,2020-11-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1792,277,2069,52083,54152,301,2361,28078,1967,66908.0,17289.0,84197,1363146,870134.0,effettuati  48180 tamponi rapidi antigenici di cui 2753 odierni,,,
5625,2020-11-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,70,438,10806,11244,5,351,7991,275,5465.0,14045.0,19510,367077,206060.0,"Si fa presente come nel computo dei ricoverati (1 in TI e 1 non in TI) sono considerati due casi trasferiti da altra Regione, non considerati quindi dalla Regione Umbria come nuovi positivi. Di conseguenza il reale numero degli isolamenti dom. è 10808. Si contatta come suggerito la referente della Regione Abruzzo (Dr.ssa Antonia Petricci), che conferma che i suddetti assistiti sono già stati censiti e comunicati dalla regione Abruzzo, prima del loro trasferimento. - NOTA DEL MINISTERO DELLA SALUTE: d'accordo con regione Umbria, la nota non verrà inserita perchè i casi sono stati già inseriti dalla regione Abruzzo e quindi non vanno conteggiati in Umbria ",,,
5628,2020-11-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,621,65,686,13704,14390,382,641,6091,712,9972.0,11221.0,21193,357482,213814.0,,,,
5634,2020-11-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3056,318,3374,70117,73491,2236,2866,16775,1819,27091.0,64994.0,92085,1906130,1546539.0,,,,
5637,2020-11-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,527,79,606,14147,14753,242,479,8542,1139,18594.0,5840.0,24434,377624,220387.0,,,,
5645,2020-11-18T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1805,282,2087,52023,54110,-42,2508,30573,2022,68667.0,18038.0,86705,1385511,880609.0,effettuati  50901 tamponi rapidi antigenici di cui 2721 odierni,,,
5646,2020-11-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,74,442,10832,11274,30,501,8451,286,5646.0,14365.0,20011,371777,208149.0,,,,
5649,2020-11-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,658,74,732,14130,14862,472,649,6259,721,9825.0,12017.0,21842,362295,215944.0,,,,
5655,2020-11-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3103,329,3432,72109,75541,2050,2697,17361,1880,27660.0,67122.0,94782,1933649,1570432.0,,,,
5658,2020-11-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,526,78,604,14252,14856,103,667,9095,1150,19186.0,5915.0,25101,381419,222600.0,,,,
5666,2020-11-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1814,287,2101,52023,54124,14,1972,32480,2073,69971.0,18706.0,88677,1403341,888853.0,effettuati  54517 tamponi rapidi antigenici di cui 3616 odierni,,,
5667,2020-11-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,369,75,444,10941,11385,111,556,8889,293,5727.0,14840.0,20567,377286,210121.0,,,,
5670,2020-11-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,661,75,736,14642,15378,516,705,6430,739,10048.0,12499.0,22547,366943,218064.0,,,,
5676,2020-11-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3202,337,3539,74207,77746,2205,2667,17782,1921,27794.0,69655.0,97449,1960536,1592354.0,,,,
5679,2020-11-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,81,623,14354,14977,121,512,9475,1161,19698.0,5915.0,25613,384786,224325.0,,,,
5687,2020-11-20T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1792,295,2087,51782,53869,-255,2207,34894,2121,71442.0,19442.0,90884,1421783,897193.0,effettuati  58204 tamponi rapidi antigenici di cui 3687 odierni,,,
5688,2020-11-20T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,363,71,434,10934,11368,-17,394,9279,314,5879.0,15082.0,20961,380989,211832.0,,,,
5691,2020-11-21T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,676,73,749,14848,15597,219,541,6717,774,10218.0,12870.0,23088,371339,219918.0,Sono stati conteggiati 26 decessi avvenuti nelle settimane precedenti e non ancora comunicati. ,,,
5697,2020-11-21T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3257,337,3594,76282,79876,2130,2658,18273,1958,28357.0,71750.0,100107,1990582,1617550.0,,,,
5700,2020-11-21T17:00:00,ITA,11,Marche,43.61675973,13.5188753,544,86,630,14492,15122,145,452,9775,1168,20054.0,6011.0,26065,387818,225892.0,,,,
5708,2020-11-21T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1798,296,2094,51046,53140,-729,1892,37471,2165,72642.0,20134.0,92776,1440310,904959.0,,,,
5709,2020-11-21T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,370,75,445,10978,11423,55,408,9623,323,5995.0,15374.0,21369,385737,213635.0,,,,
5712,2020-11-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,664,72,736,15395,16131,534,560,6731,786,10440.0,13208.0,23648,375917,221913.0,,,,
5718,2020-11-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3298,339,3637,78416,82053,2177,2533,18609,1978,28665.0,73975.0,102640,2015225,1636960.0,,,,
5721,2020-11-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,88,630,14737,15367,245,529,10047,1180,20395.0,6199.0,26594,391100,227685.0,,,,
5729,2020-11-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1785,298,2083,50641,52724,-416,1929,39765,2216,73871.0,20834.0,94705,1457791,912549.0,,,,
5730,2020-11-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,75,443,11129,11572,149,400,9864,333,6133.0,15636.0,21769,390378,215754.0,,,,
5733,2020-11-23T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,672,71,743,15606,16349,218,640,7135,804,10650.0,13638.0,24288,380408,223871.0,,,,
5739,2020-11-23T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3351,335,3686,80203,83889,1836,2341,19066,2026,29025.0,75956.0,104981,2035549,1653284.0,,,,
5742,2020-11-23T17:00:00,ITA,11,Marche,43.61675973,13.5188753,550,90,640,14822,15462,95,161,10105,1188,20547.0,6208.0,26755,392339,228318.0,,,,
5750,2020-11-23T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1832,296,2128,50291,52419,-305,1323,41345,2264,74667.0,21361.0,96028,1468342,917080.0,effettuati  66132 tamponi rapidi antigenici di cui 1182 odierni,,,
5751,2020-11-23T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,371,78,449,10034,10483,-1089,105,11054,337,6158.0,15716.0,21874,390826,215945.0,,,,
5754,2020-11-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,672,71,743,15913,16656,307,536,7344,822,10828.0,13994.0,24822,385071,225989.0,dal totale dei positivi sono stati sottratti 2 casi del giorno 23/11 in quanto non pazienti COVID,,,
5760,2020-11-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3361,345,3706,82090,85796,1907,2509,19606,2088,29458.0,78032.0,107490,2063500,1679178.0,,,,
5763,2020-11-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,555,89,644,15073,15717,255,351,10188,1201,20798.0,6308.0,27106,394593,229538.0,,,,
5771,2020-11-24T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1771,296,2067,48639,50706,-1713,962,43973,2311,75233.0,21757.0,96990,1480155,922166.0,effettuati  69377 tamponi rapidi antigenici di cui 3245 odierni,,,
5772,2020-11-24T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,72,440,9757,10197,-286,218,11548,347,6227.0,15865.0,22092,395479,217537.0,,,,
5775,2020-11-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,676,72,748,16284,17032,376,623,7582,831,11396.0,14049.0,25445,389766,228016.0,,,,
5781,2020-11-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3348,349,3697,82868,86565,769,2102,20881,2146,30494.0,79098.0,109592,2092689,1703897.0,,,,
5784,2020-11-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,578,94,672,15359,16031,314,448,10312,1211,21196.0,6358.0,27554,398356,231259.0,,,,
5792,2020-11-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1754,286,2040,47240,49280,-1426,986,46318,2378,75858.0,22118.0,97976,1494998,928848.0,effettuati  72404 tamponi rapidi antigenici di cui 3027 odierni,,,
5793,2020-11-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,70,431,9506,9937,-260,386,12186,355,6314.0,16164.0,22478,399810,219242.0,,,,
5796,2020-11-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,694,74,768,16566,17334,302,570,7830,851,11607.0,14408.0,26015,394751,229937.0,,,,
5802,2020-11-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3408,352,3760,83543,87303,738,2260,22334,2215,31812.0,80040.0,111852,2118597,1726408.0,,,,
5805,2020-11-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,90,676,15733,16409,378,519,10443,1221,21645.0,6428.0,28073,401261,233374.0,,,,
5813,2020-11-26T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1712,281,1993,46142,48135,-1145,1351,48742,2450,76637.0,22690.0,99327,1511997,935992.0,effettuati  75027 tamponi rapidi antigenici di cui 2623 odierni,,,
5814,2020-11-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,349,68,417,9017,9434,-503,343,13018,369,6394.0,16427.0,22821,404601,220882.0,,,,
5817,2020-11-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,689,74,763,16797,17560,226,510,8097,868,11387.0,15138.0,26525,398946,231706.0,Un caso positivo dei giorni precedenti è in corso di definizione,,,
5823,2020-11-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3407,355,3762,84172,87934,631,2276,23910,2284,32301.0,81827.0,114128,2142893,1743866.0,,,,
5826,2020-11-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,564,91,655,16188,16843,434,490,10490,1230,22062.0,6501.0,28563,403262,235330.0,,,,
5834,2020-11-27T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1647,278,1925,44606,46531,-1604,1117,51397,2516,77248.0,23196.0,100444,1527078,942239.0,effettuati  78290 tamponi rapidi antigenici di cui 3263 odierni,,,
5835,2020-11-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,353,62,415,8635,9050,-384,261,13649,383,6463.0,16619.0,23082,408556,222157.0,,,,
5838,2020-11-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,680,77,757,17005,17762,202,532,8415,879,11819.0,15237.0,27056,403356,233698.0,e' stato sottratto un positivo del 27/11/2020 in quanto duplicato.,,,
5844,2020-11-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3352,356,3708,85554,89262,1328,2070,24627,2309,32955.0,83243.0,116198,2171386,1766817.0,,,,
5847,2020-11-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,571,85,656,16587,17243,400,473,10551,1242,22435.0,6601.0,29036,406233,236940.0,,,,
5855,2020-11-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1593,279,1872,43200,45072,-1459,1196,54005,2563,77917.0,23723.0,101640,1543449,948551.0,,,,
5856,2020-11-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,351,64,415,8238,8653,-397,348,14388,389,6545.0,16885.0,23430,412818,223404.0,,,,
5859,2020-11-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,659,75,734,17306,18040,278,413,8543,886,11912.0,15557.0,27469,407501,235487.0,,,,
5865,2020-11-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3358,355,3713,85999,89712,450,1993,26151,2328,33054.0,85137.0,118191,2194299,1784328.0,,,,
5868,2020-11-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,598,85,683,17013,17696,453,518,10603,1255,29554.0,0.0,29554,409684,238861.0,,,,
5876,2020-11-29T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1590,278,1868,41676,43544,-1528,908,56403,2601,78463.0,24085.0,102548,1557825,954647.0,,,,
5877,2020-11-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,355,65,420,8023,8443,-210,310,14903,394,6595.0,17145.0,23740,416050,224573.0,,,,
5880,2020-11-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,714,76,790,17402,18192,152,556,8939,893,18812.0,9212.0,28024,411685,237280.0,"Dal totale dei casi positivi è stato sottratto 1 caso dei giorni passati, in quanto caso duplicato. Inoltre è stato aggiornato il dato relativo ai ricoverati NON in t.i. che ieri domenica era stato sottostimato di 29 unità. Per adeguarci a quanto richiesto dal Ministero per il nuovo report di monitoraggio, la distinzione dei casi positivi (tra sospetto diagnostico e casi da screening) è in fase di revisione.",,,
5886,2020-11-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3384,350,3734,86467,90201,489,1589,27212,2367,33635.0,86145.0,119780,2214307,1799351.0,,,,
5889,2020-11-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,585,87,672,17244,17916,220,252,10626,1264,23205.0,6601.0,29806,411597,239816.0,,,,
5897,2020-11-30T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1584,278,1862,40164,42026,-1518,893,58774,2641,78969.0,24472.0,103441,1568208,958389.0,effettuati  84798 tamponi rapidi antigenici di cui 1027 odierni,,,
5898,2020-11-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,366,65,431,7804,8235,-208,68,15166,407,6620.0,17188.0,23808,416530,224790.0,"Si fa presente come dei 13 decessi odierni, 6 fanno riferimento a date precedenti rispetto a ieri",,,
5901,2020-12-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,697,76,773,17415,18188,-4,396,9326,906,14700.0,13720.0,28420,415586,238795.0,,,,
5907,2020-12-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3241,352,3593,87345,90938,737,1669,28080,2431,34254.0,87195.0,121449,2241091,1823889.0,,,,
5910,2020-12-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,86,672,17532,18204,288,337,10663,1276,23542.0,6601.0,30143,413946,241029.0,,,,
5918,2020-12-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1563,267,1830,38371,40201,-1825,658,61225,2673,79367.0,24732.0,104099,1578009,961774.0,effettuati  88185 tamponi rapidi antigenici di cui 3387 odierni,,,
5919,2020-12-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,64,425,7255,7680,-555,144,15857,415,6657.0,17295.0,23952,420906,226025.0,,,,
5922,2020-12-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,703,74,777,17207,17984,-204,381,9890,927,14657.0,14144.0,28801,419970,240318.0,,,,
5928,2020-12-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3282,350,3632,88272,91904,966,1791,28860,2476,34706.0,88534.0,123240,2265780,1843535.0,,,,
5931,2020-12-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,565,85,650,17919,18569,365,421,10706,1289,30564.0,0.0,30564,417126,242628.0,,,,
5939,2020-12-02T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1514,271,1785,35740,37525,-2676,776,64632,2718,79788.0,25087.0,104875,1591558,966235.0,effettuati  92096 tamponi rapidi antigenici di cui 3911 odierni,,,
5940,2020-12-02T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,342,62,404,6679,7083,-597,278,16722,425,6744.0,17486.0,24230,424921,227246.0,,,,
5943,2020-12-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,698,76,774,17054,17828,-156,395,10428,940,0.0,0.0,29196,424370,241874.0,,8.0,,
5949,2020-12-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3233,364,3597,89282,92879,975,1769,29616,2514,0.0,0.0,125009,2288573,1852335.0,,23.0,,
5952,2020-12-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,526,88,614,18335,18949,380,476,10793,1298,0.0,0.0,31040,420304,244290.0,,5.0,,
5960,2020-12-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1467,272,1739,33691,35430,-2095,929,67618,2756,0.0,0.0,105804,1606027,971080.0,,18.0,,
5961,2020-12-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,344,54,398,6364,6762,-321,286,17314,440,0.0,0.0,24516,428429,228438.0,,2.0,,
5964,2020-12-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,700,73,773,17019,17792,-36,408,10857,955,,,29604,428610,243415.0,,6.0,,
5970,2020-12-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3178,360,3538,90299,93837,958,1831,30427,2576,,,126840,2311519,1852335.0,,16.0,,
5973,2020-12-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,518,87,605,18756,19361,412,492,10866,1305,,,31532,425121,247137.0,,3.0,,
5981,2020-12-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1418,263,1681,31598,33279,-2151,1071,70798,2798,,,106875,1620101,975232.0,,16.0,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero.",
5982,2020-12-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,327,57,384,6039,6423,-339,168,17817,444,,,24684,431783,229396.0,,4.0,,
5985,2020-12-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,675,73,748,16499,17247,-545,376,11764,969,,,29980,433771,245073.0,,3.0,,
5991,2020-12-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3075,349,3424,90055,93479,-358,1783,32536,2608,,,128623,2332438,1867721.0,,15.0,,
5994,2020-12-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,506,84,590,19108,19698,337,418,10938,1314,,,31950,429447,250652.0,,0.0,,
6002,2020-12-05T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1373,261,1634,28910,30544,-2735,769,74261,2839,,,107644,1633330,979295.0,,13.0,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero.",
6003,2020-12-05T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,330,61,391,5758,6149,-274,226,18310,451,,,24910,435623,230476.0,,8.0,,
6006,2020-12-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,667,71,738,16350,17088,-159,294,12206,980,,,30274,438472,246492.0,,2.0,,
6012,2020-12-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3136,340,3476,90735,94211,732,1632,33422,2622,,,130255,2351951,1882721.0,,20.0,,
6015,2020-12-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,518,82,600,19458,20058,360,443,11008,1327,,,32393,433239,253076.0,,0.0,,
6023,2020-12-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1360,252,1612,27587,29199,-1345,753,76331,2867,,,108397,1645472,983103.0,,9.0,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero.",
6024,2020-12-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,332,60,392,5673,6065,-84,234,18619,460,,,25144,438511,231538.0,,3.0,,
6027,2020-12-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,678,73,751,15890,16641,-447,124,12768,989,,,30398,440108,246934.0,,5.0,,
6033,2020-12-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3209,340,3549,89965,93514,-697,1372,35445,2668,,,131627,2367867,1889955.0,,14.0,,
6036,2020-12-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,518,82,600,13448,14048,-6010,145,17153,1337,,,32538,434639,254011.0,"Sui DIMESSI/GUARITI= calcolati alla data di oggi in base alle definizioni della Circolare del Ministero della Salute ""indicazioni per la durata ed il termine di isolamento e quarantena"" :  asintomatico 10 giorni isolamento + test molecolare;  sintomatico 10 giorni, di cui almeno 3 senza sintomi + test molecolare; Si è allineato il sistema di calcolo ",3.0,,
6044,2020-12-07T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1365,253,1618,26466,28084,-1115,593,78008,2898,,,108990,1653284,985288.0,,9.0,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero.",
